,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
95,19,74,61,48,85,87,3,87,64,28,77,64,38,48,24,3,19,27,47,49,34,73,14,92,14,34,36,80,75,47,87,78,6,70,21,27,43,67,22,63,56,39,34,49,74,44,75,47,61,47,8,6,54,53,40,15,84,5,52,11,2,36,31,33,20,95,87,34,96,19,21,12,5,28,3,31,57,92,47,44,15,37,81,62,58,39,11,51,83,12,87,48,56,60,90,84,75,67,43,60,23,43,18,51,96,5,25,61,57,44,53,93,26,54,11,44,68,65,57,63,88,17,21,69,50,41,51,74,68,71,8,37,45,41,70,91,63,42,16,7,57,81,79,51,10,59,98,80,6,77,55,25,65,70,15,16,74,79,19,47,98,12,65,56,65,91,97,89,86,51,94,20,4,62,44,92,65,25,29,46,31,95,63,79,38,84,42,96,98,43,85,13,12,84,57,34,37,43,88,88,44,11,78,3,71,75,19,64,46,62,18,37,13,9,10,61,82,43,94,31,36,26,76,89,24,65,38,51,34,42,16,75,70,68,25,18,1,82,84,83,73,86,48,84,49,2,74,92,77,68,83,89,98,80,37,79,20,5,12,3,17,5,22,63,76,13,31,32,20,82,18,52,37,79,5,91,57,70,78,96,8,17,44,77,49,10,55,76,94,30,5,61,88,77,74,50,11,2,42,30,79,4,53,79,40,55,9,27,34,52,44,32,72,41,29,37,18,52,90,5,15,4,93,4,50,23,39,52,33,40,90,14,30,15,27,52,40,84,61,80,36,5,28,28,86,23,38,78,10,66,18,85,96,81,10,48,6,95,89,26,89,19,85,23,77,82,56,44,43,37,13,32,32,71,88,15,66,81,41,80,82,7,97,72,34,25,92,99,72,62,59,96,77,96,1,77,98,75,60,14
96,35,9,51,41,22,55,86,68,67,2,25,64,80,88,94,42,79,45,86,23,74,20,14,39,41,92,91,64,94,29,97,38,24,13,13,98,49,97,74,94,64,75,22,31,25,54,85,37,33,89,17,27,42,32,50,99,27,95,52,6,2,19,66,99,64,59,50,41,44,8,84,58,30,53,8,38,46,98,65,33,75,6,55,32,30,97,95,50,79,2,92,10,39,39,23,18,34,11,12,82,3,65,61,47,19,45,16,46,18,65,12,83,2,49,76,16,24,1,79,1,53,19,45,35,9,59,19,1,98,85,48,38,41,23,85,73,55,46,96,31,13,73,84,45,88,6,90,28,55,89,49,2,63,30,82,47,52,7,7,21,47,88,3,86,12,73,32,53,58,75,48,98,52,21,28,81,70,42,8,82,87,43,12,47,18,55,27,76,54,66,70,90,37,66,62,37,37,95,17,83,29,35,65,13,21,11,50,21,18,27,86,67,12,8,50,96,43,47,21,64,69,78,3,24,67,53,78,40,83,78,49,75,26,11,82,94,23,1,70,92,66,66,47,55,24,71,97,52,89,58,95,58,43,31,30,57,41,52,59,10,2,22,72,12,10,46,31,33,25,7,57,47,94,32,5,7,37,59,74,76,65,3,77,28,3,94,4,42,18,9,98,38,59,66,47,59,38,87,91,89,98,38,90,74,74,57,34,5,79,98,71,78,29,26,63,96,66,34,12,86,12,68,33,5,9,21,95,89,45,47,7,8,90,24,37,16,74,59,11,10,19,83,12,44,92,14,92,97,73,18,48,82,66,67,99,40,90,64,3,60,5,91,31,29,95,35,3,50,46,39,96,9,77,6,81,35,14,12,27,91,2,14,73,36,4,22,44,59,19,56,3,68,40,83,33,82,30,42,17,93
97,43,35,31,54,82,47,14,52,11,6,38,15,47,6,17,44,35,11,10,52,89,74,75,81,10,41,15,44,99,46,16,96,94,49,61,93,15,96,3,62,50,51,26,58,60,90,81,85,34,50,18,78,33,72,4,40,30,55,28,50,80,78,74,37,77,52,5,24,29,99,75,92,88,68,25,93,37,62,49,45,82,48,54,96,29,18,29,88,10,92,83,54,50,5,72,68,10,42,72,18,47,53,62,40,22,8,76,58,41,91,56,13,79,73,20,90,73,42,45,83,76,46,71,88,94,94,15,81,88,27,60,37,83,60,78,32,46,76,78,32,65,76,16,84,29,29,74,63,30,4,85,23,22,41,46,72,43,23,56,93,59,66,83,23,19,28,86,82,20,36,59,71,26,23,39,29,96,84,39,74,74,79,98,62,59,40,46,82,99,9,57,85,19,62,50,80,51,55,88,3,66,69,18,15,9,5,62,6,5,9,3,50,36,29,81,7,47,53,75,63,68,77,48,78,16,98,16,47,73,43,88,12,15,3,87,65,19,13,80,1,58,99,66,74,36,78,78,75,97,84,73,38,90,16,40,93,79,92,85,23,85,27,88,67,11,26,10,23,91,90,44,57,17,55,96,48,55,84,53,65,75,94,95,16,4,47,72,34,87,49,4,53,75,82,95,40,75,9,57,1,30,61,85,38,77,47,22,3,8,51,7,48,24,68,10,87,83,64,2,92,92,90,63,74,18,87,46,64,59,56,1,78,80,48,54,26,49,65,10,23,12,11,44,92,57,53,1,56,52,29,25,48,69,91,89,57,71,7,42,81,47,94,73,10,98,58,12,58,76,60,11,63,42,75,76,93,62,30,52,73,78,14,20,59,51,25,69,50,70,88,89,56,19,65,95,88,70,60,72,82
98,2,14,10,11,50,11,41,11,27,4,39,26,34,1,49,49,60,73,13,19,71,15,36,59,25,10,6,21,13,50,60,55,89,13,16,7,28,26,70,91,39,32,94,9,8,7,91,90,76,83,55,22,77,76,96,93,50,86,17,95,77,5,7,39,66,33,69,6,9,70,96,41,42,16,98,59,46,24,52,36,64,6,21,16,53,79,4,71,64,71,77,50,55,96,42,98,26,88,52,60,14,66,53,25,29,77,72,98,33,82,97,17,75,93,48,7,70,49,15,55,88,6,61,99,19,72,69,31,14,31,28,98,78,11,27,45,75,9,46,63,5,9,59,78,78,61,67,17,66,71,40,10,27,67,47,12,32,37,73,27,22,55,50,10,9,62,70,83,92,98,45,82,82,38,5,76,27,90,84,70,68,86,38,90,91,75,1,96,54,8,42,9,55,30,93,29,83,2,73,10,81,39,3,40,72,50,69,42,45,96,40,57,34,36,76,6,64,34,72,38,93,57,50,88,59,71,9,78,80,11,3,64,28,86,10,97,8,65,60,41,28,48,49,40,44,42,74,59,46,28,78,8,75,64,38,98,7,39,70,3,10,78,79,55,72,83,43,58,57,48,78,34,10,55,92,7,38,79,11,77,50,36,97,69,52,5,77,25,66,60,95,91,39,18,87,81,22,58,29,29,24,11,87,24,26,76,46,34,60,10,91,37,18,91,74,79,31,51,30,81,50,47,13,34,6,13,6,9,89,47,49,52,47,96,4,7,89,64,57,65,34,10,1,51,52,79,48,73,61,49,36,94,27,22,26,10,4,84,81,71,8,82,94,12,86,49,20,38,66,41,50,10,53,39,59,39,5,3,98,14,72,58,83,52,39,92,72,14,2,33,7,3,20,94,39,37,71,30,55,74
99,88,44,92,37,21,12,18,68,98,80,82,77,69,5,89,34,86,21,50,77,67,63,11,36,77,74,18,31,83,52,65,15,82,60,69,79,19,67,98,58,86,59,59,85,31,49,19,37,73,19,51,22,28,60,39,86,21,50,66,96,99,82,11,64,24,19,3,79,49,5,63,7,77,8,69,65,10,31,78,56,55,3,38,93,12,85,35,24,3,80,77,2,96,95,64,24,17,37,97,72,23,54,91,74,12,28,62,28,19,71,22,66,92,40,15,90,10,68,88,74,38,40,84,7,6,19,95,50,49,39,83,22,51,96,45,29,87,45,62,49,30,71,37,73,10,7,6,25,64,7,2,78,34,90,81,22,20,35,76,60,47,36,22,68,75,76,24,3,30,60,61,28,91,77,4,48,5,63,23,67,87,31,4,2,57,38,61,66,99,16,88,71,74,1,39,82,54,94,53,69,91,43,16,47,27,95,26,1,23,9,99,68,13,24,46,29,96,41,60,99,20,18,36,44,31,47,78,24,10,97,18,86,85,72,2,86,53,53,10,99,6,59,2,53,22,19,92,73,83,22,83,61,27,85,69,12,22,93,35,24,48,5,27,61,94,60,81,17,14,36,24,41,5,80,96,43,65,55,18,20,60,79,73,95,46,4,54,17,8,95,80,15,94,36,70,84,84,80,40,44,38,79,29,50,62,99,87,40,65,61,84,26,23,82,70,12,74,62,39,8,28,71,3,64,45,8,48,71,57,4,73,15,25,34,44,27,72,55,47,73,60,50,65,56,59,13,91,54,14,37,50,16,50,38,85,89,4,24,42,23,23,68,8,44,78,43,78,78,72,1,59,72,19,43,75,25,82,7,25,67,75,42,45,56,78,28,33,62,76,22,43,78,45,13,95,38,54,99,45,70
100,93,60,12,68,5,2,66,65,23,81,54,47,24,98,93,19,5,19,87,98,41,48,92,9,59,91,16,85,49,6,76,99,60,3,22,21,66,26,68,78,17,17,47,90,56,48,66,34,97,27,76,6,11,28,50,91,14,53,13,11,52,51,65,67,47,11,10,1,10,72,64,15,74,58,25,59,36,12,10,76,3,87,52,10,96,35,78,8,97,13,61,86,65,77,50,29,25,1,14,42,63,65,37,4,43,94,86,30,39,75,72,78,95,27,65,84,34,48,63,37,98,28,87,28,37,10,75,80,37,3,68,92,40,83,71,47,50,48,31,60,78,11,48,45,63,3,30,35,23,76,99,84,6,96,98,22,79,78,66,43,54,25,34,28,30,37,52,35,53,62,3,4,96,12,63,55,79,36,98,82,2,82,52,44,33,77,82,48,91,96,64,48,89,5,38,3,13,63,53,16,51,50,83,10,31,99,67,1,60,21,77,29,69,90,87,96,60,24,78,75,47,35,90,81,34,82,22,13,85,87,92,11,55,27,96,90,28,48,96,41,42,47,49,52,71,74,90,44,48,59,10,79,10,63,62,62,13,73,88,8,51,10,59,33,13,66,81,19,89,10,27,81,74,24,2,55,84,50,78,94,42,25,43,52,57,59,46,48,9,72,82,30,55,91,48,25,42,35,98,69,42,95,99,40,32,26,59,99,36,54,58,14,99,55,22,31,93,28,41,21,22,21,32,34,68,54,29,78,50,48,55,16,56,52,99,71,23,94,18,11,15,90,91,5,92,38,70,21,8,14,49,6,55,8,52,69,27,16,18,87,88,11,69,18,65,1,82,83,65,80,25,35,40,1,69,9,92,20,98,24,49,44,75,7,41,5,90,27,19,12,96,96,64,90,93,16,1,83,97,87
101,45,14,33,30,85,96,12,60,94,23,97,52,69,39,21,22,33,1,68,50,13,44,66,29,45,1,7,28,25,50,12,82,30,33,68,57,55,84,51,89,2,68,80,2,76,3,67,57,57,6,58,32,71,55,23,16,13,39,37,77,39,16,47,21,46,42,30,23,13,20,6,72,97,91,85,36,45,88,15,34,95,32,95,56,75,55,55,22,18,78,69,95,27,98,79,61,77,86,77,39,10,63,59,44,91,19,11,45,60,33,99,32,18,56,75,53,77,27,59,39,3,72,7,17,40,29,77,27,58,81,88,64,27,68,38,57,45,2,14,44,54,57,68,3,55,60,96,31,72,50,97,8,51,55,11,49,93,5,4,68,30,63,27,44,26,14,28,74,70,46,45,99,71,58,49,31,42,85,28,23,22,87,16,22,73,75,71,54,58,36,38,86,72,99,1,21,15,40,26,66,54,30,4,60,89,6,13,12,1,75,2,17,64,78,70,96,14,77,36,61,53,22,54,49,69,66,39,37,70,48,76,86,1,31,26,54,99,58,8,25,83,10,9,93,97,61,60,81,53,28,49,18,90,28,5,48,83,74,95,26,72,28,73,43,29,11,13,13,3,50,28,12,34,95,64,35,42,9,85,28,48,32,16,69,74,5,77,49,26,60,40,42,34,54,30,21,70,94,12,38,32,37,14,2,44,7,65,76,77,69,70,82,56,37,31,31,33,40,43,60,46,6,81,20,3,7,68,21,1,77,14,84,2,63,8,31,43,19,78,49,65,95,81,57,35,27,6,13,17,82,82,82,53,76,47,61,29,27,79,74,96,66,82,38,5,65,72,87,65,97,69,10,90,89,29,40,48,90,29,37,74,21,28,84,16,97,25,33,32,93,7,42,76,62,48,60,19,71,90,64
102,40,26,94,16,6,43,23,60,81,5,3,87,36,88,88,33,98,46,26,6,59,75,82,66,13,9,19,22,61,54,40,55,59,5,53,94,44,71,77,56,3,4,55,66,57,59,11,74,21,21,43,15,2,43,82,63,22,3,17,76,12,55,81,52,30,65,28,55,15,51,5,52,53,11,83,10,38,31,6,55,5,38,92,38,20,25,19,43,51,26,72,86,5,85,52,38,18,19,71,45,25,64,68,27,29,37,12,75,66,25,87,92,24,72,22,4,80,44,96,42,85,74,38,30,93,46,48,89,30,27,67,77,17,14,66,66,73,91,94,40,69,2,92,57,12,19,74,80,91,97,87,60,9,28,50,25,5,31,76,78,19,6,20,54,13,87,12,85,35,75,68,57,73,41,74,78,74,72,63,60,96,43,77,15,45,94,60,28,40,69,92,67,89,96,40,10,76,23,97,28,61,38,6,99,19,30,10,27,87,4,48,20,5,61,69,9,81,77,62,29,10,45,61,4,89,34,3,78,96,44,39,11,6,93,24,91,3,88,85,33,31,11,79,97,47,64,42,32,2,66,91,11,62,3,33,15,37,33,87,23,96,94,29,38,36,82,73,34,67,50,34,61,85,53,1,16,40,50,62,62,9,29,33,11,42,2,51,27,32,68,89,6,76,77,6,94,30,39,38,43,36,33,47,13,75,99,89,10,45,4,14,23,72,5,93,33,43,67,26,89,79,94,12,38,77,73,98,59,96,56,77,84,26,81,39,32,55,85,70,9,96,6,50,71,54,72,88,81,7,36,45,59,94,51,51,5,80,38,16,52,98,64,90,8,15,67,23,83,57,98,32,50,41,94,25,61,16,65,25,35,65,83,34,58,66,55,68,2,75,42,80,22,82,53,98,46,43,89,33,52
103,49,41,20,89,84,67,31,27,42,21,60,59,24,82,97,87,55,72,7,12,36,10,52,79,54,55,48,76,30,40,45,10,28,41,15,4,47,2,77,42,58,59,36,79,80,24,7,9,77,46,90,40,9,76,56,44,18,49,57,19,5,75,89,71,30,54,88,72,11,96,33,1,46,19,42,5,52,81,94,19,1,18,84,50,83,59,32,92,29,91,74,39,3,9,91,67,72,39,19,97,87,53,27,9,4,8,48,2,71,84,85,62,82,33,34,73,38,14,85,44,35,9,30,8,26,40,78,18,28,7,81,38,41,78,45,73,16,43,26,44,58,5,46,67,3,59,65,96,37,48,14,11,99,49,38,95,63,64,41,77,99,94,26,1,92,18,38,34,47,67,90,73,66,26,51,18,96,4,72,33,55,7,56,89,74,57,99,92,5,70,48,23,56,43,43,33,55,35,58,42,72,91,34,90,40,97,68,85,88,30,73,60,61,50,32,66,40,32,35,62,68,46,11,70,98,32,16,61,11,31,20,70,14,3,93,86,29,11,26,30,41,5,86,45,67,48,67,86,74,37,58,31,87,24,59,45,60,52,53,1,8,82,11,1,92,59,8,11,15,76,58,30,19,89,72,29,91,46,76,10,37,90,95,89,23,33,43,7,24,97,92,18,26,63,26,61,39,25,49,62,52,93,11,95,40,1,92,67,42,81,79,3,4,17,43,84,41,88,17,73,90,11,74,32,1,14,27,44,71,96,33,39,50,88,50,51,27,20,34,34,99,52,91,61,60,47,8,52,75,32,6,35,61,61,70,55,72,27,83,63,21,42,48,88,85,34,8,69,9,28,92,60,29,3,39,14,40,96,38,6,58,26,84,80,49,59,61,78,11,25,26,35,81,36,21,18,20,47,44,22
104,35,95,25,98,87,26,67,73,21,7,11,71,45,48,37,33,97,59,17,9,2,75,7,94,82,2,41,63,22,60,17,17,86,83,99,91,57,48,64,72,85,86,82,80,96,54,47,31,58,67,38,86,43,33,90,5,19,26,83,62,90,38,53,38,57,61,62,8,76,88,50,43,74,96,16,49,64,32,24,6,50,64,78,72,76,24,1,44,51,48,62,85,60,89,47,81,64,44,58,85,43,15,13,15,46,46,71,53,67,99,30,83,79,37,36,33,45,33,54,55,54,96,19,48,89,30,56,86,7,47,61,29,89,41,42,13,8,78,38,84,23,18,66,64,90,24,36,54,36,19,70,74,80,19,60,26,34,56,28,27,30,8,43,74,79,13,89,96,46,82,12,77,15,23,61,15,38,20,22,3,33,6,82,41,42,82,49,99,12,37,90,24,41,34,11,79,59,1,81,1,47,98,23,14,97,22,64,4,25,95,46,51,2,58,21,88,10,28,66,61,83,21,85,20,82,90,4,27,25,41,46,40,22,20,23,60,77,29,9,42,27,66,2,73,41,28,3,76,95,58,46,74,18,96,34,45,13,56,98,66,3,18,90,59,30,45,80,27,62,93,15,90,7,96,82,13,22,98,65,74,31,72,33,31,63,26,47,63,28,6,55,32,16,14,33,87,11,44,73,79,32,37,85,43,65,27,28,49,63,97,82,58,19,20,49,24,28,82,6,95,15,62,67,44,38,62,67,48,73,7,11,26,37,12,65,38,46,92,34,92,95,79,86,75,23,28,77,5,55,55,35,24,11,59,59,89,27,73,13,80,95,91,2,88,26,6,50,20,40,69,60,25,25,99,9,6,84,44,67,53,38,30,45,91,43,87,26,24,18,46,90,22,33,52,36,76,63,2,3,64
105,41,72,86,81,81,96,93,12,20,84,20,37,41,54,94,66,23,11,65,44,99,37,50,87,59,20,81,2,70,97,2,14,69,74,73,22,54,37,33,83,35,89,31,57,3,13,76,80,75,73,10,79,97,95,81,99,82,78,28,50,93,82,19,2,97,92,65,62,77,68,76,17,23,45,5,61,16,56,38,4,84,88,91,93,24,68,57,64,46,42,21,23,87,83,22,39,23,98,36,98,77,43,66,81,95,92,77,49,1,86,16,74,91,42,18,81,3,30,37,66,42,59,83,41,72,39,24,4,48,96,52,34,61,68,24,88,94,87,8,61,84,28,26,61,22,95,51,60,97,81,20,7,40,42,18,97,47,69,66,10,78,61,42,45,90,26,8,31,99,34,41,7,38,98,52,57,76,3,41,92,82,19,68,85,27,83,16,23,95,64,77,60,68,83,76,15,99,44,19,39,26,17,55,94,28,21,9,82,23,26,17,11,60,71,91,20,85,23,86,30,49,89,40,93,67,39,25,38,82,14,87,18,66,4,90,93,95,33,21,39,1,38,13,92,27,32,40,65,85,51,84,80,45,84,33,90,98,37,23,49,78,97,52,60,9,65,31,72,55,20,67,81,92,74,60,92,15,76,98,47,90,66,45,19,60,96,15,5,36,98,69,69,99,63,13,11,54,3,84,51,30,74,35,55,37,39,95,54,89,46,30,79,12,29,13,14,93,63,66,58,84,1,93,56,33,41,28,8,18,97,22,34,53,15,39,52,11,48,3,70,63,97,28,1,92,85,99,43,61,8,85,91,24,60,19,51,30,15,99,86,54,1,24,80,43,46,29,13,75,95,2,26,63,14,75,55,77,21,92,72,99,15,3,41,83,45,75,23,98,45,67,68,67,48,33,79,27,22,16,38
106,20,51,37,89,43,60,40,42,19,87,8,65,32,24,48,9,5,27,7,59,86,20,49,94,31,51,23,29,5,36,66,35,64,9,88,72,76,23,56,17,17,49,9,83,64,62,8,40,36,39,48,47,14,30,50,21,14,98,82,33,8,6,2,54,75,92,58,62,45,10,35,45,62,28,5,10,76,23,61,27,83,10,95,25,33,53,12,16,48,50,60,81,57,70,81,92,66,89,34,91,80,66,64,19,96,23,32,23,63,58,2,55,72,40,89,69,6,56,92,11,49,56,38,8,75,78,2,80,9,3,45,16,39,12,26,30,11,44,30,4,77,38,49,18,9,21,62,36,57,15,86,65,98,35,20,74,87,69,23,1,80,40,56,21,14,64,65,36,40,81,48,48,77,28,25,8,24,66,95,16,17,92,96,70,90,20,50,99,41,17,39,17,77,61,46,71,37,55,48,28,32,66,80,89,16,88,30,36,92,7,91,31,72,59,92,37,50,24,84,75,70,13,31,39,90,60,15,84,5,61,35,14,31,57,2,67,44,87,69,58,15,51,14,55,38,53,33,55,41,98,52,59,91,49,33,20,41,81,41,71,38,72,60,51,73,55,18,23,53,63,28,66,84,36,63,65,78,25,30,48,27,47,63,2,85,81,68,87,94,42,61,71,42,49,43,57,63,83,30,38,96,71,98,48,33,18,82,65,81,21,40,6,98,27,36,57,13,83,82,72,45,45,22,87,18,46,52,58,1,21,3,20,49,66,56,27,55,48,59,84,81,19,43,90,10,52,83,23,25,90,20,48,84,50,73,1,38,73,30,51,99,35,39,20,54,77,69,85,54,35,17,94,64,96,20,57,85,99,76,9,51,82,77,25,24,32,26,41,10,70,57,30,97,41,57,41,43,76,73,32
107,54,48,30,95,31,87,25,20,94,31,42,73,53,54,94,97,28,37,74,74,20,16,40,71,40,32,48,24,87,22,95,90,5,70,30,93,25,17,45,9,45,43,17,67,39,81,12,33,15,41,72,94,52,67,63,43,88,82,79,30,69,8,55,35,32,36,23,76,53,48,87,10,22,72,63,79,1,32,83,86,32,56,79,96,77,93,62,52,49,39,66,5,26,58,1,74,86,42,88,8,54,38,39,84,54,91,20,86,20,90,53,4,75,27,13,77,2,90,89,93,52,97,57,8,12,14,29,47,55,9,19,16,72,88,69,73,23,6,75,22,21,55,79,95,66,64,24,57,67,2,28,5,98,38,29,9,76,22,76,61,27,63,59,96,92,27,25,30,76,68,90,19,31,12,6,4,49,1,94,30,93,94,78,30,36,17,54,66,89,61,86,71,79,6,20,38,24,19,21,28,97,66,45,60,60,17,47,33,10,20,58,22,66,37,80,65,54,73,25,20,81,92,64,19,22,21,18,62,42,18,44,77,50,46,31,51,50,46,63,85,4,93,93,94,43,26,47,19,56,94,91,40,17,83,80,56,67,21,31,92,22,92,39,29,14,17,93,22,83,38,16,63,61,76,79,15,4,41,65,9,29,77,86,22,48,58,33,33,56,28,28,15,56,94,52,93,61,33,15,86,13,62,52,65,66,16,57,15,84,82,72,5,7,83,79,77,20,35,7,79,69,29,73,97,14,43,5,30,62,33,33,72,90,45,5,3,83,98,60,99,38,16,45,1,63,97,34,80,78,86,66,3,45,30,64,55,33,15,96,38,79,94,24,79,36,39,43,15,7,11,28,43,4,38,62,60,89,42,33,36,83,29,72,6,19,2,33,33,11,39,80,43,13,66,94,17,68,88,92,42
108,61,14,97,16,65,1,59,15,97,64,67,59,51,71,44,48,60,90,34,34,1,18,97,90,83,68,23,88,60,46,6,60,60,22,58,70,91,89,87,80,6,49,67,71,58,11,94,83,78,3,38,85,94,43,83,85,28,18,44,38,1,10,64,4,43,92,23,49,21,97,3,12,51,6,65,87,99,92,61,26,43,54,99,70,12,19,75,32,82,14,24,37,97,45,60,35,67,68,95,85,94,79,96,71,74,19,84,29,36,50,42,36,30,50,46,60,77,45,75,61,45,99,33,12,65,7,22,91,79,65,41,97,25,95,19,7,8,23,69,28,26,88,11,3,33,61,29,90,29,69,91,2,54,64,79,44,51,16,40,21,70,62,35,97,92,10,86,25,55,16,9,7,84,17,30,47,60,69,6,15,88,90,84,62,52,44,21,74,22,27,76,1,7,68,32,49,5,61,60,84,96,39,75,23,62,88,21,29,11,70,16,40,99,55,65,70,19,17,30,97,68,43,93,24,12,93,49,85,29,47,43,25,99,18,96,11,41,27,49,32,47,17,54,63,39,77,2,77,18,86,15,81,20,11,90,61,3,9,32,85,46,22,22,42,11,61,54,9,49,17,46,93,96,72,4,2,88,35,88,54,10,36,11,71,51,25,95,13,69,77,38,28,9,24,58,83,15,20,13,57,82,99,74,59,3,5,36,56,2,14,38,39,70,58,25,16,49,85,47,22,49,67,28,29,95,80,85,7,19,42,35,64,1,65,95,81,84,13,90,1,59,88,18,57,83,96,83,99,7,41,66,22,80,32,4,27,50,62,97,78,60,14,26,62,69,49,61,69,19,79,4,89,32,77,52,67,76,70,16,90,76,87,88,80,26,85,14,52,94,6,58,13,24,51,11,63,39,6,16,27
109,57,64,81,24,4,30,58,72,56,82,29,42,47,7,52,20,36,72,23,81,52,70,71,80,49,12,35,91,10,80,11,19,10,27,41,33,10,45,52,15,32,16,76,56,71,38,8,73,35,68,61,58,11,87,92,57,36,99,37,91,15,19,30,99,9,74,45,19,62,13,91,2,54,10,78,97,38,69,87,46,70,64,83,68,23,69,47,82,15,92,31,21,80,20,95,21,57,71,96,50,94,62,37,96,59,57,51,37,54,91,90,70,84,3,37,19,79,20,17,11,42,19,9,80,49,65,75,80,6,63,80,47,21,49,39,87,86,93,27,72,56,72,79,28,87,33,58,78,26,28,37,75,83,77,79,53,66,56,92,12,67,51,79,10,95,88,87,76,14,47,73,20,66,71,99,21,50,15,85,19,61,96,93,57,33,97,36,29,19,22,51,31,9,94,53,33,29,22,69,19,17,49,90,87,43,25,82,85,59,88,60,67,43,73,93,36,51,4,94,39,94,52,23,17,53,37,28,59,27,28,4,37,39,9,90,69,46,24,68,77,24,92,86,71,39,73,8,24,62,12,67,29,9,36,91,36,54,54,73,10,89,66,5,59,73,33,52,66,54,77,16,3,23,59,16,12,28,71,85,50,83,5,17,15,26,20,30,65,47,54,85,91,26,34,43,14,16,29,98,68,74,19,68,55,85,29,28,92,48,54,6,79,40,91,25,72,9,40,39,61,67,61,96,63,63,8,98,86,15,26,58,27,81,69,28,46,36,78,79,27,50,89,60,70,93,88,69,77,54,71,8,31,78,52,23,89,15,38,9,3,19,92,53,1,47,58,8,46,1,4,83,19,64,78,20,21,19,93,56,70,82,71,84,6,55,23,60,20,89,95,39,29,32,53,8,2,35,47,53,75
110,20,18,88,2,41,60,74,10,63,82,86,71,92,73,15,33,22,49,59,24,66,95,28,75,20,37,43,52,75,8,65,84,63,7,6,67,14,79,75,45,31,88,35,22,19,75,33,6,48,90,63,22,96,41,65,75,46,75,20,77,16,37,64,18,4,7,81,25,64,91,40,49,37,9,71,89,71,80,64,36,15,51,11,11,68,48,38,59,74,39,28,19,83,87,95,92,8,51,99,15,68,23,65,9,72,39,25,79,36,57,53,24,86,14,46,99,61,9,80,34,38,53,8,17,41,14,57,31,63,65,64,4,29,79,95,56,28,33,78,96,61,65,91,32,42,84,25,3,8,62,58,76,86,86,44,89,48,26,63,30,13,24,89,41,2,56,15,94,79,20,4,80,20,42,16,69,27,18,93,73,92,7,70,42,50,11,4,67,32,17,20,65,25,88,52,13,81,32,90,48,85,74,7,26,22,40,31,68,24,95,38,2,13,63,49,94,43,24,29,82,81,80,43,81,74,42,23,19,74,82,12,85,59,7,96,7,72,85,65,81,35,45,8,19,72,79,40,33,87,62,29,85,41,52,68,68,18,30,66,97,89,20,85,68,49,22,54,82,83,53,27,21,13,1,63,72,97,61,70,44,36,82,73,94,2,65,93,42,16,25,99,62,67,94,59,89,85,14,63,73,8,7,77,35,52,58,33,17,2,86,9,10,84,45,88,81,67,74,42,57,68,86,2,29,66,39,69,6,67,95,96,48,23,8,35,22,59,30,47,18,7,77,44,92,64,64,45,94,61,29,30,1,7,25,78,8,60,86,79,81,44,20,86,62,30,91,53,76,67,1,82,17,1,61,19,50,83,86,81,56,58,9,52,9,21,91,8,24,9,64,68,61,3,70,27,97,95,18,4,26
